MsgID.STATE,0.0000000,False,False
MsgID.GLOBAL_POSITION,0.0000000,-122.3979090,37.7933846,4.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1900000,-2.1700000,0.0000000
MsgID.LOCAL_POSITION,106.2900000,100.4645691,-40.5112267,-4.9962316
MsgID.LOCAL_VELOCITY,106.2900000,-0.1911083,-2.1704004,-0.0058225
MsgID.GLOBAL_POSITION,0.0000000,-122.3979149,37.7933828,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5100000,-1.9000000,0.0000000
MsgID.LOCAL_POSITION,106.5410000,100.2636337,-41.0352974,-4.9897275
MsgID.LOCAL_VELOCITY,106.5410000,-0.5183474,-1.9078367,-0.0003922
MsgID.GLOBAL_POSITION,0.0000000,-122.3979184,37.7933813,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5100000,-1.7900000,-0.0700000
MsgID.LOCAL_POSITION,106.7910000,100.1019058,-41.3495560,-4.9894710
MsgID.LOCAL_VELOCITY,106.7910000,-0.5136257,-1.7938415,-0.0731538
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979234,37.7933803,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3200000,-1.8400000,-0.0500000
MsgID.LOCAL_POSITION,107.0410000,99.9868546,-41.7887268,-4.9884982
MsgID.LOCAL_VELOCITY,107.0410000,-0.3195958,-1.8446903,-0.0534478
MsgID.GLOBAL_POSITION,0.0000000,-122.3979306,37.7933797,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1200000,-1.9800000,-0.1100000
MsgID.LOCAL_POSITION,107.2910000,99.9224014,-42.4267044,-4.9825850
MsgID.LOCAL_VELOCITY,107.2910000,-0.1219427,-1.9867164,-0.1196612
MsgID.GLOBAL_POSITION,0.0000000,-122.3979362,37.7933796,4.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-1.9000000,-0.2000000
MsgID.LOCAL_POSITION,107.5410000,99.9106369,-42.9270058,-4.9759774
MsgID.LOCAL_VELOCITY,107.5410000,0.0166275,-1.9091684,-0.2041497
MsgID.GLOBAL_POSITION,0.0000000,-122.3979412,37.7933794,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.1000000,-1.8900000,-0.1900000
MsgID.LOCAL_POSITION,107.7910000,99.8853073,-43.3727264,-4.9844561
MsgID.LOCAL_VELOCITY,107.7910000,0.1002240,-1.8923255,-0.1950019
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979461,37.7933789,4.9790000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,-1.8800000,-0.1600000
MsgID.LOCAL_POSITION,108.0410000,99.8264923,-43.8067741,-4.9791341
MsgID.LOCAL_VELOCITY,108.0410000,0.1485216,-1.8814070,-0.1656093
MsgID.GLOBAL_POSITION,0.0000000,-122.3979493,37.7933812,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.2200000,-2.0100000,-0.2200000
MsgID.LOCAL_POSITION,108.2910000,100.0819855,-44.0965080,-4.9841547
MsgID.LOCAL_VELOCITY,108.2910000,0.2202297,-2.0161426,-0.2223141
MsgID.GLOBAL_POSITION,0.0000000,-122.3979550,37.7933820,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-2.1800000,-0.0900000
MsgID.LOCAL_POSITION,108.5410000,100.1729202,-44.5968933,-4.9891534
MsgID.LOCAL_VELOCITY,108.5410000,0.0756726,-2.1814027,-0.0999157
MsgID.GLOBAL_POSITION,0.0000000,-122.3979636,37.7933806,4.9940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1500000,-2.3200000,-0.0700000
MsgID.LOCAL_POSITION,108.7910000,100.0146637,-45.3638000,-4.9942641
MsgID.LOCAL_VELOCITY,108.7910000,-0.1534883,-2.3244348,-0.0772398
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979709,37.7933790,4.9890000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1100000,-2.1200000,0.0100000
MsgID.LOCAL_POSITION,109.0420000,99.8436661,-46.0125275,-4.9892759
MsgID.LOCAL_VELOCITY,109.0420000,-0.1137762,-2.1258545,0.0145888
MsgID.GLOBAL_POSITION,0.0000000,-122.3979757,37.7933798,4.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.1000000,-2.4200000,-0.0900000
MsgID.LOCAL_POSITION,109.2920000,99.9319229,-46.4410934,-4.9903479
MsgID.LOCAL_VELOCITY,109.2920000,0.1072673,-2.4219735,-0.0950727
MsgID.GLOBAL_POSITION,0.0000000,-122.3979819,37.7933810,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,-2.6000000,0.0300000
MsgID.LOCAL_POSITION,109.5420000,100.0683594,-46.9897041,-5.0036292
MsgID.LOCAL_VELOCITY,109.5420000,0.1489747,-2.6009164,0.0327754
MsgID.GLOBAL_POSITION,0.0000000,-122.3979892,37.7933799,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-2.1400000,0.0000000
MsgID.LOCAL_POSITION,109.7920000,99.9462357,-47.6425323,-4.9923606
MsgID.LOCAL_VELOCITY,109.7920000,0.0031725,-2.1491895,0.0084610
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979942,37.7933803,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-1.6700000,0.0000000
MsgID.LOCAL_POSITION,110.0420000,99.9848709,-48.0852509,-5.0002561
MsgID.LOCAL_VELOCITY,110.0420000,-0.0073643,-1.6707853,0.0008823
MsgID.GLOBAL_POSITION,0.0000000,-122.3979995,37.7933807,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-2.1000000,-0.0500000
MsgID.LOCAL_POSITION,110.2920000,100.0262833,-48.5506096,-5.0004401
MsgID.LOCAL_VELOCITY,110.2920000,0.0366282,-2.1098993,-0.0518761
MsgID.GLOBAL_POSITION,0.0000000,-122.3980058,37.7933799,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-2.3600000,0.0000000
MsgID.LOCAL_POSITION,110.5420000,99.9403229,-49.1118546,-5.0109286
MsgID.LOCAL_VELOCITY,110.5420000,-0.0093429,-2.3642967,0.0043745
MsgID.GLOBAL_POSITION,0.0000000,-122.3980125,37.7933819,5.0100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-1.9300000,0.0000000
MsgID.LOCAL_POSITION,110.7920000,100.1605072,-49.7116737,-5.0101328
MsgID.LOCAL_VELOCITY,110.7920000,0.0279673,-1.9336284,0.0012623
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980180,37.7933814,5.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-1.0400000,0.0500000
MsgID.LOCAL_POSITION,111.0420000,100.1038666,-50.1975174,-5.0151677
MsgID.LOCAL_VELOCITY,111.0420000,-0.0008606,-1.0435398,0.0560616
MsgID.GLOBAL_POSITION,0.0000000,-122.3980184,37.7933814,5.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.4500000,0.1300000
MsgID.LOCAL_POSITION,111.2920000,100.1044846,-50.2324028,-5.0159245
MsgID.LOCAL_VELOCITY,111.2920000,-0.0125252,-0.4543163,0.1347211
MsgID.GLOBAL_POSITION,0.0000000,-122.3980195,37.7933826,4.8450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.3100000,1.3900000
MsgID.LOCAL_POSITION,111.5420000,100.2371902,-50.3351212,-4.8455873
MsgID.LOCAL_VELOCITY,111.5420000,-0.0088477,-0.3125704,1.3966200
MsgID.GLOBAL_POSITION,0.0000000,-122.3980204,37.7933815,4.4620000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.1600000,1.7700000
MsgID.LOCAL_POSITION,111.7930000,100.1160278,-50.4087791,-4.4626994
MsgID.LOCAL_VELOCITY,111.7930000,-0.0146983,-0.1676562,1.7789066
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980203,37.7933811,4.0290000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0700000,1.9400000
MsgID.LOCAL_POSITION,112.0430000,100.0764313,-50.4072609,-4.0284085
MsgID.LOCAL_VELOCITY,112.0430000,-0.0142450,-0.0723201,1.9440329
MsgID.GLOBAL_POSITION,0.0000000,-122.3980205,37.7933798,3.5720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,1.8800000
MsgID.LOCAL_POSITION,112.2930000,99.9346161,-50.4173660,-3.5726180
MsgID.LOCAL_VELOCITY,112.2930000,-0.0011692,-0.0154692,1.8801533
MsgID.GLOBAL_POSITION,0.0000000,-122.3980205,37.7933793,3.1290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,1.8500000
MsgID.LOCAL_POSITION,112.5430000,99.8746414,-50.4179726,-3.1285019
MsgID.LOCAL_VELOCITY,112.5430000,0.0149570,0.0089160,1.8537120
MsgID.GLOBAL_POSITION,0.0000000,-122.3980204,37.7933805,2.6710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0200000,1.9000000
MsgID.LOCAL_POSITION,112.7930000,100.0109940,-50.4137650,-2.6712332
MsgID.LOCAL_VELOCITY,112.7930000,0.0264704,0.0209779,1.9070387
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980204,37.7933810,2.1950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0200000,1.9200000
MsgID.LOCAL_POSITION,113.0430000,100.0602341,-50.4102936,-2.1944995
MsgID.LOCAL_VELOCITY,113.0430000,0.0209448,0.0246507,1.9256438
MsgID.GLOBAL_POSITION,0.0000000,-122.3980207,37.7933810,1.7120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0200000,1.9400000
MsgID.LOCAL_POSITION,113.2930000,100.0640411,-50.4371490,-1.7126858
MsgID.LOCAL_VELOCITY,113.2930000,0.0125941,0.0272064,1.9485044
MsgID.GLOBAL_POSITION,0.0000000,-122.3980190,37.7933810,1.2350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,1.9800000
MsgID.LOCAL_POSITION,113.5430000,100.0684814,-50.2898445,-1.2344676
MsgID.LOCAL_VELOCITY,113.5430000,0.0091634,0.0266912,1.9844730
MsgID.GLOBAL_POSITION,0.0000000,-122.3980197,37.7933811,0.7430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,1.9500000
MsgID.LOCAL_POSITION,113.7940000,100.0720291,-50.3473930,-0.7438147
MsgID.LOCAL_VELOCITY,113.7940000,0.0097945,0.0189425,1.9559352
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980207,37.7933814,0.2940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,1.9500000
MsgID.LOCAL_POSITION,114.0440000,100.1126251,-50.4392166,-0.2942329
MsgID.LOCAL_VELOCITY,114.0440000,0.0084398,0.0192797,1.9568106
MsgID.LOCAL_POSITION,114.2940000,100.1129608,-50.4044685,-0.1792328
MsgID.LOCAL_VELOCITY,114.2940000,-0.0000039,0.0000560,0.0000146
MsgID.GLOBAL_POSITION,0.0000000,-122.3980203,37.7933814,0.1790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,114.5440000,100.0743942,-50.5661240,-0.1713206
MsgID.LOCAL_VELOCITY,114.5440000,0.0000038,0.0000547,0.0000243
MsgID.GLOBAL_POSITION,0.0000000,-122.3980221,37.7933811,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980208,37.7933799,0.1490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,114.7940000,99.9448090,-50.4521637,-0.1494622
MsgID.LOCAL_VELOCITY,114.7940000,-0.0000055,0.0000373,0.0000218
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980186,37.7933811,0.1130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,115.0440000,100.0720596,-50.2549248,-0.1136057
MsgID.LOCAL_VELOCITY,115.0440000,0.0000062,0.0000437,0.0000108
MsgID.GLOBAL_POSITION,0.0000000,-122.3980209,37.7933823,0.0690000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,115.2940000,100.2061081,-50.4554176,-0.0696297
MsgID.LOCAL_VELOCITY,115.2940000,0.0000022,0.0000236,0.0000050
MsgID.GLOBAL_POSITION,0.0000000,-122.3980211,37.7933816,0.0220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,115.5450000,100.1324005,-50.4721489,-0.0221986
MsgID.LOCAL_VELOCITY,115.5450000,0.0000006,0.0000201,0.0000047
MsgID.GLOBAL_POSITION,0.0000000,-122.3980201,37.7933799,-0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,115.7950000,99.9476318,-50.3839645,0.0187939
MsgID.LOCAL_VELOCITY,115.7950000,-0.0000035,0.0000044,-0.0000011
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980204,37.7933811,-0.0370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1400000
MsgID.LOCAL_POSITION,116.0450000,100.0809937,-50.4163513,0.0378213
MsgID.LOCAL_VELOCITY,116.0450000,0.0013217,0.0034322,-0.1415616
MsgID.GLOBAL_POSITION,0.0000000,-122.3980202,37.7933802,-0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0900000
MsgID.LOCAL_POSITION,116.2950000,99.9791565,-50.3913193,0.0180741
MsgID.LOCAL_VELOCITY,116.2950000,0.0043400,0.0166753,-0.0901871
MsgID.GLOBAL_POSITION,0.0000000,-122.3980190,37.7933801,-0.0170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0200000,0.0900000
MsgID.LOCAL_POSITION,116.5450000,99.9602737,-50.2896423,0.0178789
MsgID.LOCAL_VELOCITY,116.5450000,0.0112501,0.0228778,0.0920499
MsgID.GLOBAL_POSITION,0.0000000,-122.3980182,37.7933812,-0.0180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,0.0600000
MsgID.LOCAL_POSITION,116.8220000,100.0863571,-50.2200241,0.0183664
MsgID.LOCAL_VELOCITY,116.8220000,0.0193297,0.0155144,0.0619256
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980200,37.7933821,0.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0700000
MsgID.LOCAL_POSITION,117.0720000,100.1855545,-50.3792610,-0.0014883
MsgID.LOCAL_VELOCITY,117.0720000,0.0074618,0.0060992,0.0787918
MsgID.GLOBAL_POSITION,0.0000000,-122.3980215,37.7933829,0.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,117.3220000,100.2735291,-50.5075340,-0.0062878
MsgID.LOCAL_VELOCITY,117.3220000,0.0000022,0.0000488,-0.0000015
MsgID.GLOBAL_POSITION,0.0000000,-122.3980200,37.7933825,0.0380000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,117.5720000,100.2257767,-50.3762856,-0.0388802
MsgID.LOCAL_VELOCITY,117.5720000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980183,37.7933825,0.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,117.8220000,100.2256241,-50.2291374,-0.0738524
MsgID.LOCAL_VELOCITY,117.8220000,0.0000000,0.0000000,-0.0000000
